job_id,job_title,company_name,company_location,pay_range,job_level,employment_type,job_posted_date,industry
4000585672,Cloud Solutions Architect - Alliances,Canonical,"Montreal, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-14 00:27:14,"Technology, Information and Internet"
4000586498,Cloud Solutions Architect - Alliances,Canonical,"Edmonton, Alberta, Canada",,Mid-Senior level,Full-time,2024-08-14 00:27:15,"Technology, Information and Internet"
3982616314,"Manager/Senior Manager, Microsoft - Data Architect, Azure",KPMG Canada,"Montreal, Quebec, Canada",,Not Applicable,Full-time,2024-07-24 14:27:16,Financial Services
3995326826,Data Solution Architect - Senior (1056315),The Judge Group,"Toronto, Ontario, Canada",,Mid-Senior level,Contract,2024-08-07 14:27:20,Staffing and Recruiting
3995928800,Architecte - Modélisation de données,NOVIPRO,"Montreal, Quebec, Canada",,Mid-Senior level,Contract,2024-07-15 14:27:21,IT Services and IT Consulting
3965598839,Data Architect,Plains,"Calgary, Alberta, Canada",,Mid-Senior level,Full-time,2024-07-15 14:27:21,Software Development
3948911855,"Technical Architect/Team Lead - MS365, SharePoint & MS Teams",BDO Canada,"Oakville, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-15 14:27:22,Financial Services
3696157221,Anaplan Solution Architect,Spaulding Ridge,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-07 14:27:23,Business Consulting and Services
4000075137,Data Implementation Analyst CA,Premier Media,Canada,,Associate,Full-time,2024-08-13 14:27:23,Non-profit Organizations and Primary and Secondary Education
4000585672,Cloud Solutions Architect - Alliances,Canonical,"Montreal, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-14 00:27:24,"Technology, Information and Internet"
4000586498,Cloud Solutions Architect - Alliances,Canonical,"Edmonton, Alberta, Canada",,Mid-Senior level,Full-time,2024-08-14 00:27:24,"Technology, Information and Internet"
3982616314,"Manager/Senior Manager, Microsoft - Data Architect, Azure",KPMG Canada,"Montreal, Quebec, Canada",,Not Applicable,Full-time,2024-07-24 14:27:25,Financial Services
3906290314,Senior AWS Cloud Architect,PwC Canada,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-15 14:27:26,Business Consulting and Services
3995928800,Architecte - Modélisation de données,NOVIPRO,"Montreal, Quebec, Canada",,Mid-Senior level,Contract,2024-07-15 14:27:28,IT Services and IT Consulting
3965598839,Data Architect,Plains,"Calgary, Alberta, Canada",,Mid-Senior level,Full-time,2024-07-15 14:27:29,Software Development
3948911855,"Technical Architect/Team Lead - MS365, SharePoint & MS Teams",BDO Canada,"Oakville, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-15 14:27:30,Financial Services
3696157221,Anaplan Solution Architect,Spaulding Ridge,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-07 14:27:31,Business Consulting and Services
4000075137,Data Implementation Analyst CA,Premier Media,Canada,,Associate,Full-time,2024-08-13 14:27:31,Non-profit Organizations and Primary and Secondary Education
4000585672,Cloud Solutions Architect - Alliances,Canonical,"Montreal, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-14 00:27:32,"Technology, Information and Internet"
4000586498,Cloud Solutions Architect - Alliances,Canonical,"Edmonton, Alberta, Canada",,Mid-Senior level,Full-time,2024-08-14 00:27:33,"Technology, Information and Internet"
3982616314,"Manager/Senior Manager, Microsoft - Data Architect, Azure",KPMG Canada,"Montreal, Quebec, Canada",,Not Applicable,Full-time,2024-07-24 14:27:34,Financial Services
3906290314,Senior AWS Cloud Architect,PwC Canada,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-15 14:27:35,Business Consulting and Services
3999936500,"Senior Data Scientist, C&CA",Scotiabank,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-08-13 14:27:36,Banking
3996806836,Senior Data Scientist,Carta,"Waterloo, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-10 14:27:38,"Technology, Information and Internet and Financial Services"
3997374800,Architecte de solution données,National Bank of Canada,"Montreal, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-10 14:27:39,Banking
3993489410,Anaplan Solution Architect (1318128),LTIMindtree,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-07 14:27:39,IT Services and IT Consulting
3926116667,Cloud Control Plane Architect,Qumulo,"Calgary, Alberta, Canada",,Not Applicable,Full-time,2024-08-11 14:27:40,Software Development
3987298535,"Product Lead, AI Intiatives",Canaccord Genuity Group Inc.,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-31 14:27:41,Financial Services
3973317927,Senior Consultant - Financial & Operational Business Intelligence / Data Engineer,LevelUp Finance - An Array Company,Canada,,Mid-Senior level,Full-time,2024-07-31 14:27:41,"Staffing and Recruiting, Financial Services, and Accounting"
3965986803,Senior Principle Engineer - Data and AI,Huawei Canada,"Markham, Ontario, Canada",,Director,Full-time,2024-07-15 14:27:42,Telecommunications
3981979450,"Senior Data Architect (Bangkok based, relocation provided)",Agoda,"Vancouver, British Columbia, Canada",,Director,Full-time,2024-08-13 15:27:43,"Technology, Information and Internet"
3997594684,AWS Services Architect,Ingram Micro,"Saint-Laurent, Manitoba, Canada",,Mid-Senior level,Full-time,2024-08-14 06:27:44,IT Services and IT Consulting
3997373981,Architecte de solutions de données,National Bank of Canada,"Montreal, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-10 14:27:45,Banking
3996806836,Senior Data Scientist,Carta,"Waterloo, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-10 14:27:47,"Technology, Information and Internet and Financial Services"
3997374800,Architecte de solution données,National Bank of Canada,"Montreal, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-10 14:27:48,Banking
3952701196,Ingénieur senior en analytiques / Senior Analytics Engineer,NetEase Games,"Montreal, Quebec, Canada",,Mid-Senior level,Full-time,2024-07-15 14:27:49,Computer Games
3993489410,Anaplan Solution Architect (1318128),LTIMindtree,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-07 14:27:52,IT Services and IT Consulting
3926116667,Cloud Control Plane Architect,Qumulo,"Calgary, Alberta, Canada",,Not Applicable,Full-time,2024-08-11 14:27:53,Software Development
3987298535,"Product Lead, AI Intiatives",Canaccord Genuity Group Inc.,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-31 14:27:53,Financial Services
3973317927,Senior Consultant - Financial & Operational Business Intelligence / Data Engineer,LevelUp Finance - An Array Company,Canada,,Mid-Senior level,Full-time,2024-07-31 14:27:54,"Staffing and Recruiting, Financial Services, and Accounting"
3965986803,Senior Principle Engineer - Data and AI,Huawei Canada,"Markham, Ontario, Canada",,Director,Full-time,2024-07-15 14:27:54,Telecommunications
3981979450,"Senior Data Architect (Bangkok based, relocation provided)",Agoda,"Vancouver, British Columbia, Canada",,Director,Full-time,2024-08-13 15:27:55,"Technology, Information and Internet"
3997594684,AWS Services Architect,Ingram Micro,"Saint-Laurent, Manitoba, Canada",,Mid-Senior level,Full-time,2024-08-14 06:27:56,IT Services and IT Consulting
3982616314,"Manager/Senior Manager, Microsoft - Data Architect, Azure",KPMG Canada,"Montreal, Quebec, Canada",,Not Applicable,Full-time,2024-07-24 14:27:57,Financial Services
3906290314,Senior AWS Cloud Architect,PwC Canada,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-15 14:27:58,Business Consulting and Services
3999936500,"Senior Data Scientist, C&CA",Scotiabank,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-08-13 14:27:59,Banking
3995223527,Lead Solutions Systems Architect,Axelon Services Corporation,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-08-07 14:28:00,Computer and Network Security
3986012714,"Architecte numérique et données / Architect, Digital and Data",Domtar,"Montreal, Quebec, Canada",,Entry level,Full-time,2024-07-31 14:28:01,Paper and Forest Product Manufacturing
3973060824,Infrastructure Capacity and Planning Architect,Fraser Health Authority,"Surrey, British Columbia, Canada",,Mid-Senior level,Full-time,2024-07-15 14:28:02,Hospitals and Health Care
4000584995,Cloud Solutions Architect - Alliances,Canonical,"Winnipeg, Manitoba, Canada",,Mid-Senior level,Full-time,2024-08-14 00:28:03,"Technology, Information and Internet"
4000590227,Cloud Solutions Architect - Alliances,Canonical,"Trois-Rivières, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-14 00:28:04,"Technology, Information and Internet"
3992372697,Lead Data Scientist,System1,"Guelph, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-07 14:28:05,"Software Development, Online Audio and Video Media, and IT Services and IT Consulting"
3997353034,Architecte plateforme de données et IA / Data & AI Platform Architect,MTY Food Group,"Montreal, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-10 14:28:06,Food and Beverage Services
3906290314,Senior AWS Cloud Architect,PwC Canada,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-15 14:28:08,Business Consulting and Services
3999936500,"Senior Data Scientist, C&CA",Scotiabank,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-08-13 14:28:09,Banking
3995223527,Lead Solutions Systems Architect,Axelon Services Corporation,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-08-07 14:28:10,Computer and Network Security
3986012714,"Architecte numérique et données / Architect, Digital and Data",Domtar,"Montreal, Quebec, Canada",,Entry level,Full-time,2024-07-31 14:28:11,Paper and Forest Product Manufacturing
3973060824,Infrastructure Capacity and Planning Architect,Fraser Health Authority,"Surrey, British Columbia, Canada",,Mid-Senior level,Full-time,2024-07-15 14:28:12,Hospitals and Health Care
4000584995,Cloud Solutions Architect - Alliances,Canonical,"Winnipeg, Manitoba, Canada",,Mid-Senior level,Full-time,2024-08-14 00:28:13,"Technology, Information and Internet"
4000590227,Cloud Solutions Architect - Alliances,Canonical,"Trois-Rivières, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-14 00:28:14,"Technology, Information and Internet"
3992372697,Lead Data Scientist,System1,"Guelph, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-07 14:28:15,"Software Development, Online Audio and Video Media, and IT Services and IT Consulting"
3997353034,Architecte plateforme de données et IA / Data & AI Platform Architect,MTY Food Group,"Montreal, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-10 14:28:16,Food and Beverage Services
3980258728,"Architecte de solutions spécialisé / Specialist Solutions Architect, Data",Amazon Web Services (AWS),"Montreal, Quebec, Canada",,Not Applicable,Full-time,2024-08-11 14:28:17,IT Services and IT Consulting
4000585672,Cloud Solutions Architect - Alliances,Canonical,"Montreal, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-14 00:28:18,"Technology, Information and Internet"
4000586498,Cloud Solutions Architect - Alliances,Canonical,"Edmonton, Alberta, Canada",,Mid-Senior level,Full-time,2024-08-14 00:28:19,"Technology, Information and Internet"
3982616314,"Manager/Senior Manager, Microsoft - Data Architect, Azure",KPMG Canada,"Montreal, Quebec, Canada",,Not Applicable,Full-time,2024-07-24 14:28:19,Financial Services
3906290314,Senior AWS Cloud Architect,PwC Canada,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-15 14:28:20,Business Consulting and Services
3999936500,"Senior Data Scientist, C&CA",Scotiabank,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-08-13 14:28:21,Banking
3986012714,"Architecte numérique et données / Architect, Digital and Data",Domtar,"Montreal, Quebec, Canada",,Entry level,Full-time,2024-07-31 14:28:22,Paper and Forest Product Manufacturing
4000584995,Cloud Solutions Architect - Alliances,Canonical,"Winnipeg, Manitoba, Canada",,Mid-Senior level,Full-time,2024-08-14 00:28:23,"Technology, Information and Internet"
3992372697,Lead Data Scientist,System1,"Guelph, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-07 14:28:24,"Software Development, Online Audio and Video Media, and IT Services and IT Consulting"
3997353034,Architecte plateforme de données et IA / Data & AI Platform Architect,MTY Food Group,"Montreal, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-10 14:28:25,Food and Beverage Services
3980258728,"Architecte de solutions spécialisé / Specialist Solutions Architect, Data",Amazon Web Services (AWS),"Montreal, Quebec, Canada",,Not Applicable,Full-time,2024-08-11 14:28:25,IT Services and IT Consulting
3995223527,Lead Solutions Systems Architect,Axelon Services Corporation,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-08-07 14:28:28,Computer and Network Security
3986012714,"Architecte numérique et données / Architect, Digital and Data",Domtar,"Montreal, Quebec, Canada",,Entry level,Full-time,2024-07-31 14:28:28,Paper and Forest Product Manufacturing
3973060824,Infrastructure Capacity and Planning Architect,Fraser Health Authority,"Surrey, British Columbia, Canada",,Mid-Senior level,Full-time,2024-07-15 14:28:29,Hospitals and Health Care
4000584995,Cloud Solutions Architect - Alliances,Canonical,"Winnipeg, Manitoba, Canada",,Mid-Senior level,Full-time,2024-08-14 00:28:30,"Technology, Information and Internet"
4000590227,Cloud Solutions Architect - Alliances,Canonical,"Trois-Rivières, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-14 00:28:30,"Technology, Information and Internet"
3992372697,Lead Data Scientist,System1,"Guelph, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-07 14:28:31,"Software Development, Online Audio and Video Media, and IT Services and IT Consulting"
3997353034,Architecte plateforme de données et IA / Data & AI Platform Architect,MTY Food Group,"Montreal, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-10 14:28:32,Food and Beverage Services
3980258728,"Architecte de solutions spécialisé / Specialist Solutions Architect, Data",Amazon Web Services (AWS),"Montreal, Quebec, Canada",,Not Applicable,Full-time,2024-08-11 14:28:33,IT Services and IT Consulting
4000026107,"Senior Data Scientist, C&CA [Scotiabank]",Scotiabank,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-13 14:28:34,Banking
3871616395,"ServiceNow Solutions Architect, Scotiabank",Scotiabank,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-08-07 14:28:34,Banking
3982616314,"Manager/Senior Manager, Microsoft - Data Architect, Azure",KPMG Canada,"Montreal, Quebec, Canada",,Not Applicable,Full-time,2024-07-24 14:28:36,Financial Services
3906290314,Senior AWS Cloud Architect,PwC Canada,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-15 14:28:36,Business Consulting and Services
3999936500,"Senior Data Scientist, C&CA",Scotiabank,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-08-13 14:28:37,Banking
3986012714,"Architecte numérique et données / Architect, Digital and Data",Domtar,"Montreal, Quebec, Canada",,Entry level,Full-time,2024-07-31 14:28:38,Paper and Forest Product Manufacturing
4000584995,Cloud Solutions Architect - Alliances,Canonical,"Winnipeg, Manitoba, Canada",,Mid-Senior level,Full-time,2024-08-14 00:28:38,"Technology, Information and Internet"
3992372697,Lead Data Scientist,System1,"Guelph, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-07 14:28:39,"Software Development, Online Audio and Video Media, and IT Services and IT Consulting"
3997353034,Architecte plateforme de données et IA / Data & AI Platform Architect,MTY Food Group,"Montreal, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-10 14:28:40,Food and Beverage Services
3980258728,"Architecte de solutions spécialisé / Specialist Solutions Architect, Data",Amazon Web Services (AWS),"Montreal, Quebec, Canada",,Not Applicable,Full-time,2024-08-11 14:28:41,IT Services and IT Consulting
3981982150,"Senior Data Architect (Bangkok based, relocation provided)",Agoda,"Toronto, Ontario, Canada",,Director,Full-time,2024-08-13 15:28:41,"Technology, Information and Internet"
3871616395,"ServiceNow Solutions Architect, Scotiabank",Scotiabank,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-08-07 14:28:42,Banking
3906290314,Senior AWS Cloud Architect,PwC Canada,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-15 14:28:43,Business Consulting and Services
3999936500,"Senior Data Scientist, C&CA",Scotiabank,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-08-13 14:28:44,Banking
3986012714,"Architecte numérique et données / Architect, Digital and Data",Domtar,"Montreal, Quebec, Canada",,Entry level,Full-time,2024-07-31 14:28:46,Paper and Forest Product Manufacturing
4000584995,Cloud Solutions Architect - Alliances,Canonical,"Winnipeg, Manitoba, Canada",,Mid-Senior level,Full-time,2024-08-14 00:28:47,"Technology, Information and Internet"
3992372697,Lead Data Scientist,System1,"Guelph, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-07 14:28:48,"Software Development, Online Audio and Video Media, and IT Services and IT Consulting"
3997353034,Architecte plateforme de données et IA / Data & AI Platform Architect,MTY Food Group,"Montreal, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-10 14:28:48,Food and Beverage Services
3980258728,"Architecte de solutions spécialisé / Specialist Solutions Architect, Data",Amazon Web Services (AWS),"Montreal, Quebec, Canada",,Not Applicable,Full-time,2024-08-11 14:28:50,IT Services and IT Consulting
3981982150,"Senior Data Architect (Bangkok based, relocation provided)",Agoda,"Toronto, Ontario, Canada",,Director,Full-time,2024-08-13 15:28:51,"Technology, Information and Internet"
3871616395,"ServiceNow Solutions Architect, Scotiabank",Scotiabank,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-08-07 14:28:51,Banking
3994888130,Technical Lead,Onix,"Greater Toronto Area, Canada",,Mid-Senior level,Full-time,2024-08-10 14:28:52,IT Services and IT Consulting
4000584995,Cloud Solutions Architect - Alliances,Canonical,"Winnipeg, Manitoba, Canada",,Mid-Senior level,Full-time,2024-08-14 00:28:55,"Technology, Information and Internet"
4000590227,Cloud Solutions Architect - Alliances,Canonical,"Trois-Rivières, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-14 00:28:55,"Technology, Information and Internet"
3992372697,Lead Data Scientist,System1,"Guelph, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-07 14:28:56,"Software Development, Online Audio and Video Media, and IT Services and IT Consulting"
3997353034,Architecte plateforme de données et IA / Data & AI Platform Architect,MTY Food Group,"Montreal, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-10 14:28:57,Food and Beverage Services
3980258728,"Architecte de solutions spécialisé / Specialist Solutions Architect, Data",Amazon Web Services (AWS),"Montreal, Quebec, Canada",,Not Applicable,Full-time,2024-08-11 14:28:58,IT Services and IT Consulting
4000026107,"Senior Data Scientist, C&CA [Scotiabank]",Scotiabank,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-13 14:28:58,Banking
3871616395,"ServiceNow Solutions Architect, Scotiabank",Scotiabank,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-08-07 14:28:59,Banking
3994888130,Technical Lead,Onix,"Greater Toronto Area, Canada",,Mid-Senior level,Full-time,2024-08-10 14:29:00,IT Services and IT Consulting
4000590253,Cloud Solutions Architect - Alliances,Canonical,"Laval, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-14 00:29:00,"Technology, Information and Internet"
4000591246,Cloud Solutions Architect - Alliances,Canonical,"Sherbrooke, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-14 00:29:01,"Technology, Information and Internet"
4000590227,Cloud Solutions Architect - Alliances,Canonical,"Trois-Rivières, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-14 00:29:03,"Technology, Information and Internet"
3992372697,Lead Data Scientist,System1,"Guelph, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-07 14:29:03,"Software Development, Online Audio and Video Media, and IT Services and IT Consulting"
3997353034,Architecte plateforme de données et IA / Data & AI Platform Architect,MTY Food Group,"Montreal, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-10 14:29:05,Food and Beverage Services
3980258728,"Architecte de solutions spécialisé / Specialist Solutions Architect, Data",Amazon Web Services (AWS),"Montreal, Quebec, Canada",,Not Applicable,Full-time,2024-08-11 14:29:07,IT Services and IT Consulting
4000026107,"Senior Data Scientist, C&CA [Scotiabank]",Scotiabank,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-13 14:29:08,Banking
3871616395,"ServiceNow Solutions Architect, Scotiabank",Scotiabank,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-08-07 14:29:09,Banking
3994888130,Technical Lead,Onix,"Greater Toronto Area, Canada",,Mid-Senior level,Full-time,2024-08-10 14:29:09,IT Services and IT Consulting
4000590253,Cloud Solutions Architect - Alliances,Canonical,"Laval, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-14 00:29:10,"Technology, Information and Internet"
4000591246,Cloud Solutions Architect - Alliances,Canonical,"Sherbrooke, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-14 00:29:11,"Technology, Information and Internet"
3981982150,"Senior Data Architect (Bangkok based, relocation provided)",Agoda,"Toronto, Ontario, Canada",,Director,Full-time,2024-08-13 15:29:11,"Technology, Information and Internet"
3997594684,AWS Services Architect,Ingram Micro,"Saint-Laurent, Manitoba, Canada",,Mid-Senior level,Full-time,2024-08-14 06:29:13,IT Services and IT Consulting
3997373981,Architecte de solutions de données,National Bank of Canada,"Montreal, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-10 14:29:14,Banking
3977651708,"Lead Data Scientist, People",Thumbtack,"Ontario, Canada",,Not Applicable,Full-time,2024-08-09 14:29:15,"Technology, Information and Internet"
3914104501,Staff Data Scientist,Dropbox,Canada,,Not Applicable,Full-time,2024-08-07 14:29:16,"Software Development, IT Services and IT Consulting, and Technology, Information and Internet"
3982063236,Business Security Solutions Architect (Hybrid),McCormick & Company,"London, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-31 14:29:17,"Food and Beverage Services, Food and Beverage Manufacturing, and Manufacturing"
3953746519,Sr. Information Architect - Ratings Data Technology Lead (Hybrid),S&P Global,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-08-07 14:29:18,Financial Services
3982617265,"Directeur(rice)/Directeur(rice) Principal(e) - Architecte de données, Microsoft Azure",KPMG Canada,"Montreal, Quebec, Canada",,Not Applicable,Full-time,2024-07-24 14:29:19,Financial Services
3978695600,Senior Consultant/ Manager - Data Engineer,KPMG Canada,"Calgary, Alberta, Canada",,Not Applicable,Full-time,2024-07-24 14:29:20,Financial Services
3909464088,"Chief Architect, Global Cash Management Engineering",Scotiabank,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-07-31 14:29:21,Banking
3809796723,Scientifique des Données Sénior.e / Senior Data Scientist,Electronic Arts (EA),"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-08-07 14:29:21,"Computer Games, IT Services and IT Consulting, and Software Development"
3997373981,Architecte de solutions de données,National Bank of Canada,"Montreal, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-10 14:29:23,Banking
3977651708,"Lead Data Scientist, People",Thumbtack,"Ontario, Canada",,Not Applicable,Full-time,2024-08-09 14:29:24,"Technology, Information and Internet"
3914104501,Staff Data Scientist,Dropbox,Canada,,Not Applicable,Full-time,2024-08-07 14:29:24,"Software Development, IT Services and IT Consulting, and Technology, Information and Internet"
3982063236,Business Security Solutions Architect (Hybrid),McCormick & Company,"London, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-31 14:29:26,"Food and Beverage Services, Food and Beverage Manufacturing, and Manufacturing"
3953746519,Sr. Information Architect - Ratings Data Technology Lead (Hybrid),S&P Global,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-08-07 14:29:27,Financial Services
3982617265,"Directeur(rice)/Directeur(rice) Principal(e) - Architecte de données, Microsoft Azure",KPMG Canada,"Montreal, Quebec, Canada",,Not Applicable,Full-time,2024-07-24 14:29:28,Financial Services
3978695600,Senior Consultant/ Manager - Data Engineer,KPMG Canada,"Calgary, Alberta, Canada",,Not Applicable,Full-time,2024-07-24 14:29:29,Financial Services
3909464088,"Chief Architect, Global Cash Management Engineering",Scotiabank,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-07-31 14:29:30,Banking
3809796723,Scientifique des Données Sénior.e / Senior Data Scientist,Electronic Arts (EA),"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-08-07 14:29:30,"Computer Games, IT Services and IT Consulting, and Software Development"
3960153203,Actuary & Lead Data Scientist,John Hancock,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-10 14:29:33,Financial Services
3980258728,"Architecte de solutions spécialisé / Specialist Solutions Architect, Data",Amazon Web Services (AWS),"Montreal, Quebec, Canada",,Not Applicable,Full-time,2024-08-11 14:29:35,IT Services and IT Consulting
4000026107,"Senior Data Scientist, C&CA [Scotiabank]",Scotiabank,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-13 14:29:35,Banking
3871616395,"ServiceNow Solutions Architect, Scotiabank",Scotiabank,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-08-07 14:29:36,Banking
3994888130,Technical Lead,Onix,"Greater Toronto Area, Canada",,Mid-Senior level,Full-time,2024-08-10 14:29:36,IT Services and IT Consulting
4000590253,Cloud Solutions Architect - Alliances,Canonical,"Laval, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-14 00:29:38,"Technology, Information and Internet"
4000591246,Cloud Solutions Architect - Alliances,Canonical,"Sherbrooke, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-14 00:29:40,"Technology, Information and Internet"
3981982150,"Senior Data Architect (Bangkok based, relocation provided)",Agoda,"Toronto, Ontario, Canada",,Director,Full-time,2024-08-13 15:29:41,"Technology, Information and Internet"
3954791919,"Senior Data Scientist, GivingTuesday",DARO,"Montreal, Quebec, Canada",,Mid-Senior level,Full-time,2024-07-15 14:29:42,Internet Publishing
3999769711,Principal Data Architect,Lumenalta (formerly Clevertech),"Ottawa, Ontario, Canada",,Mid-Senior level,Contract,2024-08-13 14:29:43,IT Services and IT Consulting
3998523130,Senior Data Scientist (Hybrid),Homebase,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-14 04:29:44,Software Development
4000026107,"Senior Data Scientist, C&CA [Scotiabank]",Scotiabank,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-13 14:29:46,Banking
3871616395,"ServiceNow Solutions Architect, Scotiabank",Scotiabank,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-08-07 14:29:48,Banking
3994888130,Technical Lead,Onix,"Greater Toronto Area, Canada",,Mid-Senior level,Full-time,2024-08-10 14:29:48,IT Services and IT Consulting
4000590253,Cloud Solutions Architect - Alliances,Canonical,"Laval, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-14 00:29:49,"Technology, Information and Internet"
4000591246,Cloud Solutions Architect - Alliances,Canonical,"Sherbrooke, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-14 00:29:50,"Technology, Information and Internet"
3981982150,"Senior Data Architect (Bangkok based, relocation provided)",Agoda,"Toronto, Ontario, Canada",,Director,Full-time,2024-08-13 15:29:51,"Technology, Information and Internet"
3954791919,"Senior Data Scientist, GivingTuesday",DARO,"Montreal, Quebec, Canada",,Mid-Senior level,Full-time,2024-07-15 14:29:52,Internet Publishing
3999769711,Principal Data Architect,Lumenalta (formerly Clevertech),"Ottawa, Ontario, Canada",,Mid-Senior level,Contract,2024-08-13 14:29:53,IT Services and IT Consulting
3998523130,Senior Data Scientist (Hybrid),Homebase,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-14 04:29:55,Software Development
3972909850,Domain Information Data Architect,Affinity,"Regina, Saskatchewan, Canada",,Mid-Senior level,Contract,2024-07-31 14:29:55,IT Services and IT Consulting
3981982150,"Senior Data Architect (Bangkok based, relocation provided)",Agoda,"Toronto, Ontario, Canada",,Director,Full-time,2024-08-13 15:29:57,"Technology, Information and Internet"
3871616395,"ServiceNow Solutions Architect, Scotiabank",Scotiabank,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-08-07 14:29:57,Banking
3994888130,Technical Lead,Onix,"Greater Toronto Area, Canada",,Mid-Senior level,Full-time,2024-08-10 14:29:58,IT Services and IT Consulting
